cliente_id,regiao,segmento_negocio,canal_relacionamento,porte_cliente,distancia_cd_km,volume_medio_entregue_kg,entregas_mes,ticket_medio_rs,receita_mensal_estimada_rs,lead_time_medio_dias,entregas_no_prazo_pct,custo_medio_entrega_rs,custo_logistico_mensal_rs,custo_por_kg_rs,taxa_ocorrencias_pct,variabilidade_demanda_pct,pedidos_urgentes_pct,prioridade_contrato,risco_operacional_score,anomalia_sintetica,tipo_anomalia_sintetica,cluster_teorico_sintetico
CLI_04230,Sudeste,E-commerce,B2B,Pequeno,127.3,870.8,1,3996.07,3996.07,2.06,91.75,238.2,238.2,0.2735,4.03,22.0,8.67,Média,17.04,0,normal,Recorrentes padrão
CLI_04231,Sudeste,Atacado,B2B,Grande,172.3,572.7,7,3392.13,23744.92,4.87,71.11,593.14,4151.98,1.0357,17.02,42.32,44.57,Média,52.69,0,normal,Críticos operacionais
CLI_04232,Sul,Serviços,B2B,Pequeno,23.1,1559.0,10,8661.71,86617.11,1.93,94.96,205.84,2058.4,0.132,1.98,3.0,19.97,Premium,11.66,0,normal,Estratégicos urbanos
CLI_04233,Sudeste,Varejo,Distribuidor,Médio,140.5,90.3,3,1941.27,5823.8,3.17,90.95,272.52,817.56,3.0179,9.05,64.27,16.3,Baixa,29.91,0,normal,Baixo volume instável
CLI_04234,Nordeste,Varejo,B2B,Médio,108.4,304.4,6,1478.81,8872.85,2.3,37.301237674240646,358.11,2148.66,1.1764,7.49,22.29,43.6,Baixa,59.39,1,baixo_prazo_extremo,Baixo volume instável
CLI_04235,Nordeste,Serviços,B2B,Pequeno,48.5,1693.9,17,7955.28,135239.71,1.03,97.3,175.25,2979.25,0.1035,1.12,5.69,18.14,Alta,7.42,0,normal,Estratégicos urbanos
CLI_04236,Sudeste,E-commerce,Venda direta,Pequeno,20.6,1310.3,19,10957.88,208199.75,1.04,96.41,185.32,3521.08,0.1414,2.49,9.48,4.42,Alta,8.34,0,normal,Estratégicos urbanos
CLI_04237,Norte,E-commerce,B2B,Pequeno,98.4,778.2,8,3939.36,31514.91,2.76,93.92,144.09,1152.72,0.1852,4.19,14.93,25.88,Alta,18.01,0,normal,Recorrentes padrão
CLI_04238,Nordeste,Serviços,B2B,Médio,184.3,105.5,2,1197.5,2394.99,3.06,96.79,325.51,651.02,3.0854,8.58,37.48,31.13,Média,23.27,0,normal,Baixo volume instável
CLI_04239,Sudeste,Varejo,Marketplace,Médio,77.3,510.6,9,6033.73,54303.61,2.88,98.59,188.37,1695.33,0.3689,3.97,17.77,21.5,Média,15.03,0,normal,Recorrentes padrão
CLI_04240,Sudeste,Atacado,B2B,Médio,269.2,792.0,6,5205.42,31232.54,2.81,71.61,453.3,2719.8,0.5723,6.64,36.59,25.36,Alta,37.45,0,normal,Longa distância alto custo
CLI_04241,Sul,Atacado,Venda direta,Pequeno,200.7,307.5,5,1581.98,7909.89,3.64,78.48,186.56,932.8,0.6067,9.82,61.06,56.99,Média,42.97,0,normal,Baixo volume instável
CLI_04242,Sudeste,Varejo,B2B,Pequeno,224.2,237.2,4,2015.55,8062.21,2.72,89.86,92.72,370.88,0.3909,2.65,45.2,54.01,Baixa,25.71,0,normal,Baixo volume instável
CLI_04243,Sudeste,Atacado,Distribuidor,Grande,104.3,711.7,7,5750.19,40251.32,2.16,96.72,143.97,1007.79,0.2023,2.99,29.14,22.86,Alta,15.33,0,normal,Recorrentes padrão
CLI_04244,Centro-Oeste,Indústria,B2B,Grande,108.8,575.9,12,5212.45,62549.35,2.24,88.12,171.06,2052.72,0.297,4.0,16.54,28.18,Média,20.84,0,normal,Recorrentes padrão
CLI_04245,Sudeste,Atacado,Venda direta,Pequeno,580.9,637.4,5,3799.05,18995.25,4.55,88.82,805.81,4029.05,1.2642,8.02,28.08,16.0,Alta,29.45,0,normal,Longa distância alto custo
CLI_04246,Sudeste,Varejo,Distribuidor,Médio,69.1,522.3,10,4752.61,47526.1,2.8,89.06,257.3,2573.0,0.4926,2.25,13.83,8.54,Média,18.37,0,normal,Recorrentes padrão
CLI_04247,Nordeste,E-commerce,Distribuidor,Médio,156.3,30.0,8,1486.02,11888.18,2.93,95.76,324.38,2595.04,10.8127,12.04,38.03,50.44,Baixa,27.8,0,normal,Baixo volume instável
CLI_04248,Sul,Indústria,Marketplace,Médio,52.6,827.6,12,7539.13,90469.57,1.46,95.74,222.65,2671.8,0.269,2.52,17.88,19.36,Premium,12.18,0,normal,Estratégicos urbanos
CLI_04249,Sudeste,E-commerce,B2B,Pequeno,71.2,894.1,21,8028.58,168600.22,1.68,96.82,195.97,4115.37,0.2192,1.35,8.6,20.01,Premium,10.06,0,normal,Estratégicos urbanos
CLI_04250,Sudeste,Atacado,B2B,Grande,249.1,298.2,3,728.2,2184.6,2.41,90.19,240.77,722.31,0.8074,8.14,59.26,31.14,Baixa,28.49,0,normal,Baixo volume instável
CLI_04251,Norte,Indústria,B2B,Grande,60.6,570.3,13,3942.69,51254.94,2.23,85.56,234.19,3044.47,0.4106,6.4,17.84,34.23,Média,24.91,0,normal,Recorrentes padrão
CLI_04252,Sul,Atacado,B2B,Médio,53.6,1230.4,15,8261.0,123914.94,2.0,92.06,207.79,3116.85,0.1689,2.59,3.9,13.6,Alta,13.78,0,normal,Estratégicos urbanos
CLI_04253,Sudeste,Serviços,Venda direta,Grande,29.4,1477.0,18,7075.51,127359.14,1.43,97.95,218.04,3924.72,0.1476,1.07,13.02,14.07,Premium,8.54,0,normal,Estratégicos urbanos
CLI_04254,Sul,Varejo,B2B,Médio,35.0,492.0,13,3107.24,40394.06,2.33,98.19,219.96,2859.48,0.4471,3.2,12.27,29.49,Alta,13.35,0,normal,Recorrentes padrão
CLI_04255,Sudeste,Varejo,B2B,Pequeno,397.80204560742766,256.6,4,2306.15,9224.58,3.72,79.19,397.73,1590.92,1.55,7.02,53.46,13.89,Baixa,36.11,1,distancia_extrema,Baixo volume instável
CLI_04256,Sudeste,Varejo,Distribuidor,Médio,24.9,1500.4,19,11302.92,214755.53,2.18,94.91,217.03,4123.57,0.1446,1.5,8.13,18.24,Premium,12.48,0,normal,Estratégicos urbanos
CLI_04257,Nordeste,Varejo,B2B,Pequeno,56.1,1849.7,13,9478.51,123220.69,1.76,97.96,245.86,3196.18,0.1329,2.64,12.54,11.02,Alta,10.16,0,normal,Estratégicos urbanos
CLI_04258,Sudeste,Indústria,B2B,Médio,127.5,644.3,10,6025.14,60251.44,3.48,96.79,290.21,2902.1,0.4504,2.81,20.82,22.97,Média,17.41,0,normal,Recorrentes padrão
CLI_04259,Nordeste,E-commerce,B2B,Pequeno,252.9,733.0,7,5546.65,38826.56,5.56,67.36,592.55,4147.85,0.8084,7.97,48.75,66.41,Alta,53.1,0,normal,Críticos operacionais
CLI_04260,Centro-Oeste,Varejo,B2B,Grande,137.0,681.4,9,5722.26,51500.33,2.34,85.5,314.93,2834.37,0.4622,4.27,21.43,36.97,Média,24.39,0,normal,Recorrentes padrão
CLI_04261,Norte,Serviços,B2B,Médio,185.6,498.8,7,3536.8,24757.58,5.28,66.14,405.59,2839.13,0.8131,13.84,42.61,55.09,Baixa,55.68,0,normal,Críticos operacionais
CLI_04262,Norte,Indústria,B2B,Grande,191.0,120.8,5,2075.96,10379.82,3.44,84.97,370.84,1854.2,3.0699,5.94,58.87,42.23,Baixa,33.86,0,normal,Baixo volume instável
CLI_04263,Sudeste,Varejo,Distribuidor,Pequeno,92.3,435.0,10,4074.16,40741.56,2.07,89.97,295.45,2954.5,0.6792,3.03,23.49,23.36,Média,18.96,0,normal,Recorrentes padrão
CLI_04264,Sudeste,Varejo,B2B,Pequeno,43.1,296.2,3,461.42,1384.25,3.04,43.30090637624485,256.93,770.79,0.8674,5.73,53.98,32.54,Média,59.05,1,baixo_prazo_extremo,Baixo volume instável
CLI_04265,Sudeste,Varejo,Distribuidor,Médio,415.5,685.2,8,3379.78,27038.25,5.44,78.96,746.03,5968.24,1.0888,6.88,28.13,31.86,Média,38.78,0,normal,Longa distância alto custo
CLI_04266,Sudeste,E-commerce,B2B,Grande,130.2,322.3,12,3607.83,43293.93,2.66,86.97,260.31,3123.72,0.8077,1.45,20.09,23.96,Média,20.93,0,normal,Recorrentes padrão
CLI_04267,Centro-Oeste,E-commerce,B2B,Pequeno,125.8,438.9,10,4569.6,45696.03,3.4,98.93,185.23,1852.3,0.422,2.76,5.01,41.57,Média,15.32,0,normal,Recorrentes padrão
CLI_04268,Sudeste,Varejo,Distribuidor,Médio,218.4,135.8,3,1467.62,4402.87,3.11,90.33,311.77,935.31,2.2958,4.64,43.43,40.12,Baixa,26.4,0,normal,Baixo volume instável
CLI_04269,Sudeste,Varejo,Marketplace,Grande,116.6,161.3,4,2487.88,9951.51,2.36,90.55,269.05,1076.2,1.668,6.74,57.73,52.59,Baixa,28.74,0,normal,Baixo volume instável
CLI_04270,Sul,Atacado,B2B,Médio,166.0,166.0,5,1686.28,8431.39,4.05,89.46,296.4,1482.0,1.7855,8.42,41.19,33.2,Média,31.16,0,normal,Baixo volume instável
CLI_04271,Sudeste,Atacado,B2B,Médio,158.7,409.9,7,4518.58,31630.04,6.42,71.37,731.14,5117.98,1.7837,16.01,34.56,79.66,Alta,57.65,0,normal,Críticos operacionais
CLI_04272,Sudeste,Indústria,Distribuidor,Pequeno,56.4,458.6,9,3500.01,31500.06,2.01,86.76,316.87,2851.83,0.691,2.63,22.41,22.99,Média,20.5,0,normal,Recorrentes padrão
CLI_04273,Nordeste,Varejo,Distribuidor,Médio,90.0,195.0,4,1889.82,7559.3,2.6,88.2,293.56,1174.24,1.5054,5.91,47.9,56.01,Média,29.36,0,normal,Baixo volume instável
CLI_04274,Sul,Serviços,Distribuidor,Médio,202.8,101.7,5,1786.14,8930.68,3.6,78.0,178.27,891.35,1.7529,6.29,26.93,46.44,Baixa,35.47,0,normal,Baixo volume instável
CLI_04275,Nordeste,E-commerce,B2B,Grande,47.1,1331.9,8,11220.0,89759.98,2.0,98.16,213.55,1708.4,0.1603,1.71,7.46,9.24,Alta,9.17,0,normal,Estratégicos urbanos
CLI_04276,Sudeste,Atacado,B2B,Grande,42.9,850.3,19,12101.78,229933.76,1.32,99.5,181.82,3454.58,0.2138,1.64,13.93,17.68,Alta,8.05,0,normal,Estratégicos urbanos
CLI_04277,Sul,E-commerce,B2B,Médio,64.0,746.5,8,5758.56,46068.52,2.97,87.01,327.65,2621.2,0.4389,3.99,23.18,22.55,Alta,23.76,0,normal,Recorrentes padrão
CLI_04278,Sul,Serviços,B2B,Grande,74.2,282.4,5,1274.13,6370.67,2.85,88.34,244.58,1222.9,0.8661,0.88,62.36,36.62,Baixa,26.49,0,normal,Baixo volume instável
CLI_04279,Nordeste,Varejo,Distribuidor,Médio,55.3,711.7,12,3938.35,47260.2,2.95,93.13,281.26,3375.12,0.3952,2.9,18.98,30.67,Média,19.01,0,normal,Recorrentes padrão
CLI_04280,Nordeste,Varejo,B2B,Pequeno,382.9,785.0,6,6180.08,37080.47,11.254828586427413,82.22,740.61,4443.66,0.9435,4.74,15.32,11.33,Média,46.27,1,lead_time_extremo,Longa distância alto custo
CLI_04281,Sudeste,Atacado,B2B,Médio,51.3,1212.1,9,6626.18,59635.62,2.2,99.5,153.28,1379.52,0.1265,0.4,17.21,17.43,Premium,9.76,0,normal,Estratégicos urbanos
CLI_04282,Sul,Indústria,Marketplace,Médio,70.4,934.9,11,2972.87,32701.62,2.04,90.56,312.22,3434.42,0.334,3.38,28.26,26.1,Alta,19.58,0,normal,Recorrentes padrão
CLI_04283,Sul,Varejo,B2B,Médio,379.1,654.4,6,6528.64,39171.81,4.7,86.46,614.89,3689.34,0.9396,7.12,26.65,24.62,Alta,31.3,0,normal,Longa distância alto custo
CLI_04284,Sudeste,E-commerce,Venda direta,Grande,44.1,1379.5,18,9111.95,164015.15,1.41,94.82,198.24,3568.32,0.1437,1.6,13.85,21.0,Premium,11.64,0,normal,Estratégicos urbanos
CLI_04285,Sudeste,Varejo,Distribuidor,Pequeno,212.5,229.6,4,1788.37,7153.5,2.0,85.81,486.33,1945.32,2.1182,5.77,47.81,35.56,Baixa,27.62,0,normal,Baixo volume instável
CLI_04286,Sul,E-commerce,B2B,Médio,75.9,1581.5,13,6933.47,90135.05,1.37,97.25,204.87,2663.31,0.1295,1.16,11.68,26.88,Premium,9.83,0,normal,Estratégicos urbanos
CLI_04287,Sudeste,Atacado,Marketplace,Pequeno,258.9,638.6,1,3122.95,3122.95,7.04,85.0,375.66,375.66,0.5883,13.31,18.34,50.94,Média,43.71,0,normal,Críticos operacionais
CLI_04288,Sudeste,Indústria,B2B,Médio,35.1,1169.6,12,9988.53,119862.35,3.399644216058633,97.53,240.94,2891.28,0.206,1.38,11.34,26.05,Premium,14.76,1,lead_time_extremo,Estratégicos urbanos
CLI_04289,Norte,E-commerce,Marketplace,Médio,557.1,741.1,10,2471.9,24718.97,6.8,83.24,647.67,6476.7,0.8739,9.57,50.47,51.59,Baixa,45.73,0,normal,Críticos operacionais
CLI_04290,Sudeste,E-commerce,Marketplace,Médio,295.0,1172.8,8,6109.81,48878.45,4.47,71.97,799.11,6392.88,0.6814,5.0,28.33,27.29,Alta,39.31,0,normal,Longa distância alto custo
CLI_04291,Centro-Oeste,Atacado,Marketplace,Pequeno,53.4,1170.7,16,10128.22,162051.55,1.9,92.89,200.11,3201.76,0.1709,1.69,5.54,23.04,Alta,13.34,0,normal,Estratégicos urbanos
CLI_04292,Sudeste,Indústria,Marketplace,Grande,24.4,2252.4,14,9901.49,138620.87,1.53,95.7,225.17,3152.38,0.1,2.12,17.52,13.39,Premium,11.55,0,normal,Estratégicos urbanos
CLI_04293,Norte,Atacado,Distribuidor,Médio,37.0,1074.5,23,9438.61,217088.09,1.53,99.5,189.49,4358.27,0.1764,1.44,13.99,2.2,Premium,7.14,0,normal,Estratégicos urbanos
CLI_04294,Nordeste,Atacado,B2B,Médio,437.5,844.8,7,6041.69,42291.81,4.84,99.5,823.03,5761.21,0.9742,4.25,11.24,21.22,Alta,18.68,0,normal,Longa distância alto custo
CLI_04295,Nordeste,Varejo,Distribuidor,Pequeno,170.6,206.0,4,2309.68,9238.74,3.83,95.6,340.98,1363.92,1.6552,2.52,39.79,18.62,Baixa,20.9,0,normal,Baixo volume instável
CLI_04296,Nordeste,Varejo,B2B,Médio,331.2148839839842,664.7,11,5643.21,62075.32,2.65,88.34,195.29,2148.19,0.2938,3.18,15.92,25.63,Média,20.84,1,distancia_extrema,Recorrentes padrão
CLI_04297,Sul,Atacado,B2B,Médio,87.0,706.5,11,3817.77,41995.52,2.68,89.15,239.46,2634.06,0.3389,2.41,26.21,31.27,Média,21.6,0,normal,Recorrentes padrão
CLI_04298,Sul,E-commerce,B2B,Pequeno,217.2,590.3,12,4915.14,58981.71,6.04,87.25,686.1,8233.2,1.1623,3.58,19.37,26.68,Média,30.85,0,normal,Longa distância alto custo
CLI_04299,Norte,Atacado,Distribuidor,Pequeno,98.0,729.8,10,4239.0,42389.96,2.28,89.6,290.53,2905.3,0.3981,4.24,18.54,19.41,Alta,19.64,0,normal,Recorrentes padrão
CLI_04300,Centro-Oeste,Serviços,B2B,Pequeno,346.8,980.0,7,4414.31,30900.14,4.75,80.09,805.07,5635.49,0.8215,5.24,16.77,29.56,Alta,33.5,0,normal,Longa distância alto custo
CLI_04301,Sudeste,Atacado,B2B,Médio,109.5,621.7,7,4982.04,34874.31,2.56,86.7,240.05,1680.35,0.3861,2.52,17.09,20.39,Média,20.94,0,normal,Recorrentes padrão
CLI_04302,Sul,Indústria,Venda direta,Grande,462.5,1316.6,7,5812.94,40690.57,5.51,81.39,813.57,5694.99,0.6179,4.86,32.66,43.17,Média,37.41,0,normal,Longa distância alto custo
CLI_04303,Sudeste,Varejo,Venda direta,Pequeno,350.0,460.2,12,3693.19,44318.22,4.92,65.53,487.64,5851.68,1.0596,19.27,50.07,53.07,Baixa,59.84,0,normal,Críticos operacionais
CLI_04304,Sudeste,E-commerce,B2B,Médio,114.8,781.5,7,2391.6,16741.19,2.18,93.0,305.85,2140.95,0.3914,3.79,13.96,29.82,Média,17.1,0,normal,Recorrentes padrão
CLI_04305,Sudeste,Indústria,B2B,Pequeno,33.9,863.2,15,9013.53,135202.9,1.09,98.78,255.07,3826.05,0.2955,1.71,9.37,17.69,Alta,7.43,0,normal,Estratégicos urbanos
CLI_04306,Sudeste,Varejo,Marketplace,Pequeno,14.4,1284.1,11,9214.4,101358.42,1.68,99.5,204.71,2251.81,0.1594,1.55,17.33,22.57,Premium,9.73,0,normal,Estratégicos urbanos
CLI_04307,Nordeste,E-commerce,Marketplace,Pequeno,330.0,1069.3,7,6298.21,44087.48,2.3,81.99,881.85,6172.95,0.8247,3.26,22.77,36.39,Alta,26.03,0,normal,Longa distância alto custo
CLI_04308,Nordeste,Atacado,Marketplace,Médio,66.5,814.6,8,4420.08,35360.66,2.94,91.37,275.01,2200.08,0.3376,5.36,33.8,25.09,Média,23.31,0,normal,Recorrentes padrão
CLI_04309,Sudeste,Atacado,Distribuidor,Médio,147.1,333.2,12,4010.96,48131.52,6.14,86.45,608.93,7307.16,1.8275,13.93,27.42,41.86,Média,41.32,0,normal,Críticos operacionais
CLI_04310,Centro-Oeste,E-commerce,Distribuidor,Pequeno,529.9,931.3,5,5742.59,28712.96,4.74,92.38,796.76,3983.8,0.8555,5.32,38.99,33.57,Alta,28.48,0,normal,Longa distância alto custo
CLI_04311,Sul,Varejo,B2B,Grande,30.4,628.9,8,4317.88,34543.05,2.96,87.91,173.3,1386.4,0.2756,1.94,14.09,14.88,Média,19.88,0,normal,Recorrentes padrão
CLI_04312,Norte,Varejo,Distribuidor,Médio,290.6,201.4,5,369.14,1845.69,3.03,85.97,285.96,1429.8,1.4199,3.42,50.38,52.64,Baixa,30.17,0,normal,Baixo volume instável
CLI_04313,Sudeste,Serviços,Distribuidor,Médio,103.8,420.2,12,4066.22,48794.65,2.31,89.91,122.74,1472.88,0.2921,1.21,25.14,18.61,Média,18.11,0,normal,Recorrentes padrão
CLI_04314,Sudeste,Varejo,B2B,Pequeno,139.3,252.7,5,1725.5,8627.52,3.81,93.02,226.34,1131.7,0.8957,2.4,39.86,39.0,Baixa,24.21,0,normal,Baixo volume instável
CLI_04315,Sudeste,Atacado,Marketplace,Médio,31.3,1301.4,23,8481.53,195075.29,1.4,95.99,159.78,3674.94,0.1228,2.55,14.49,24.34,Premium,11.87,0,normal,Estratégicos urbanos
CLI_04316,Sul,Varejo,B2B,Médio,189.9,669.6,9,5839.59,52556.28,4.52,81.72,734.33,6608.97,1.0967,6.22,26.74,24.51,Média,33.37,0,normal,Longa distância alto custo
CLI_04317,Centro-Oeste,Atacado,Marketplace,Médio,179.9,323.5,4,2775.46,11101.82,7.1,53.77,615.77,2463.08,1.9035,11.67,31.64,27.92,Média,63.25,0,normal,Críticos operacionais
CLI_04318,Sudeste,E-commerce,Marketplace,Pequeno,16.5,393.4,4,1125.36,4501.43,3.26,81.59,91.37,365.48,0.2323,9.0,43.83,38.91,Baixa,35.66,0,normal,Baixo volume instável
CLI_04319,Sudeste,Indústria,Distribuidor,Médio,211.4,223.3,6,2411.77,14470.62,3.97,89.46,219.13,1314.78,0.9813,7.48,42.31,46.64,Baixa,31.57,0,normal,Baixo volume instável
CLI_04320,Norte,Indústria,B2B,Médio,96.9,637.3,10,4592.63,45926.35,1.31,87.75,320.89,3208.9,0.5035,2.72,19.83,22.17,Média,17.76,0,normal,Recorrentes padrão
CLI_04321,Sudeste,Atacado,Venda direta,Pequeno,193.6,299.1,6,1713.05,10278.31,3.12,81.84,380.94,2285.64,1.2736,7.11,39.74,34.22,Média,32.89,0,normal,Baixo volume instável
CLI_04322,Sul,Atacado,Marketplace,Pequeno,249.5,283.8,7,4991.54,34940.77,4.4,90.76,644.24,4509.68,2.27,9.55,12.71,19.33,Média,27.21,0,normal,Longa distância alto custo
CLI_04323,Sudeste,Varejo,Distribuidor,Pequeno,351.5,818.8,6,3653.37,21920.24,4.51,92.6,809.01,4854.06,0.988,4.38,25.57,32.99,Alta,25.34,0,normal,Longa distância alto custo
CLI_04324,Centro-Oeste,Serviços,B2B,Médio,18.9,1611.0,16,7012.63,112202.11,1.78,93.44,228.88,3662.08,0.1421,1.93,4.39,27.91,Premium,13.11,0,normal,Estratégicos urbanos
CLI_04325,Norte,Atacado,B2B,Pequeno,7.3,1041.1,15,11860.01,177900.17,1.26,94.53,158.64,2379.6,0.1524,1.47,16.14,8.04,Premium,10.56,0,normal,Estratégicos urbanos
CLI_04326,Centro-Oeste,Varejo,B2B,Médio,380.4,427.0,7,4495.86,31471.03,4.03,96.36,872.51,6107.57,2.0433,7.83,31.8,32.08,Alta,24.81,0,normal,Longa distância alto custo
CLI_04327,Sul,Serviços,Distribuidor,Médio,59.3,1385.5,20,10287.37,205747.43,1.17,94.16,239.12,4782.4,0.1726,1.89,11.93,20.05,Alta,11.36,0,normal,Estratégicos urbanos
CLI_04328,Sudeste,Varejo,Marketplace,Médio,232.4,142.4,5,1314.52,6572.59,4.03,88.33,201.45,1007.25,1.4147,6.73,52.81,40.71,Baixa,32.76,0,normal,Baixo volume instável
CLI_04329,Nordeste,Varejo,Distribuidor,Pequeno,269.2,226.3,5,1683.04,8415.2,3.79,83.91,323.56,1617.8,1.4298,6.56,56.92,64.66,Média,37.52,0,normal,Baixo volume instável
CLI_04330,Norte,Varejo,Venda direta,Pequeno,179.6,1113.6,4,2805.67,11222.69,7.14,65.91,474.93,1899.72,0.4265,10.14,33.8,40.41,Baixa,55.49,0,normal,Críticos operacionais
CLI_04331,Nordeste,Indústria,B2B,Médio,47.3,1087.4,11,6028.24,66310.68,1.65,92.59,178.18,1959.98,0.1639,2.06,3.0,28.28,Alta,13.3,0,normal,Estratégicos urbanos
CLI_04332,Nordeste,Varejo,Distribuidor,Médio,355.4,360.6,7,5055.59,35389.12,6.69,65.96,470.89,3296.23,1.3059,13.55,37.21,58.64,Baixa,58.74,0,normal,Críticos operacionais
CLI_04333,Sudeste,Serviços,B2B,Pequeno,57.8,1081.6,17,8676.54,147501.2,1.35,93.35,207.81,3532.77,0.1921,1.15,9.61,23.95,Premium,11.86,0,normal,Estratégicos urbanos
CLI_04334,Norte,Indústria,Distribuidor,Pequeno,120.9,766.1,14,5413.34,75786.72,2.55,99.5,308.61,4320.54,0.4028,5.03,17.23,21.05,Alta,14.25,0,normal,Recorrentes padrão
CLI_04335,Sul,Atacado,B2B,Grande,152.9,196.5,7,763.79,5346.51,1.86,89.88,303.76,2126.32,1.5459,5.82,26.05,27.46,Baixa,21.16,0,normal,Baixo volume instável
CLI_04336,Sul,Serviços,B2B,Pequeno,32.8,1175.9,18,6543.79,117788.26,2.01,95.66,189.91,3418.38,0.1615,0.7,15.13,10.71,Alta,11.23,0,normal,Estratégicos urbanos
CLI_04337,Centro-Oeste,Serviços,B2B,Pequeno,43.6,1401.7,22,10129.67,222852.84,2.15,92.42,293.65,6460.3,0.2095,2.46,10.23,24.92,Premium,15.58,0,normal,Estratégicos urbanos
CLI_04338,Sudeste,Atacado,Distribuidor,Médio,52.9,1513.1,14,11465.62,160518.67,1.63,95.89,174.02,2436.28,0.115,1.63,15.75,19.68,Alta,11.63,0,normal,Estratégicos urbanos
CLI_04339,Sudeste,Varejo,B2B,Pequeno,106.1,262.8,18,4369.84,78657.13,2.65,92.55,242.62,4367.16,0.9232,4.01,27.12,25.43,Média,20.02,0,normal,Recorrentes padrão
CLI_04340,Norte,Indústria,Venda direta,Grande,142.2,266.8,2,2369.7,4739.39,2.9,86.45,192.71,385.42,0.7223,6.74,31.73,17.81,Baixa,26.61,0,normal,Baixo volume instável
CLI_04341,Sul,Varejo,Marketplace,Médio,5.1,1344.1,20,8533.55,170671.0,1.71,96.66,166.01,3320.2,0.1235,2.64,10.84,15.7,Alta,11.08,0,normal,Estratégicos urbanos
CLI_04342,Norte,Indústria,Venda direta,Pequeno,26.8,1456.7,14,7231.86,101246.09,0.73,97.59,191.74,2684.36,0.1316,2.35,12.9,9.48,Alta,7.54,0,normal,Estratégicos urbanos
CLI_04343,Sudeste,Varejo,B2B,Pequeno,341.9,691.3,4,2036.18,8144.72,6.08,90.79,882.15,3528.6,1.2761,6.82,21.69,26.24,Média,31.16,0,normal,Longa distância alto custo
CLI_04344,Nordeste,Atacado,B2B,Pequeno,94.9,440.5,11,3138.11,34519.26,1.96,92.1,294.03,3234.33,0.6675,3.61,13.92,46.28,Média,18.4,0,normal,Recorrentes padrão
CLI_04345,Norte,E-commerce,Distribuidor,Pequeno,151.2,171.0,4,1187.33,4749.31,3.96,88.79,298.71,1194.84,1.7468,6.46,43.48,39.43,Baixa,30.8,0,normal,Baixo volume instável
CLI_04346,Norte,Serviços,Distribuidor,Pequeno,378.6,615.8,15,3168.31,47524.69,5.13,78.66,789.36,11840.4,1.2818,18.39,27.87,43.52,Alta,47.37,0,normal,Críticos operacionais
CLI_04347,Sudeste,Varejo,Marketplace,Pequeno,188.3,218.3,3,1382.34,4147.03,2.62,95.36,309.43,928.29,1.4175,7.9,45.49,16.08,Baixa,22.39,0,normal,Baixo volume instável
CLI_04348,Nordeste,E-commerce,B2B,Médio,229.2,210.4,6,2463.63,14781.78,2.98,94.91,424.58,2547.48,2.018,8.35,59.23,27.52,Baixa,26.61,0,normal,Baixo volume instável
CLI_04349,Norte,Varejo,B2B,Pequeno,99.9,369.8,9,5034.95,45314.55,2.41,89.59,278.34,2505.06,0.7527,4.79,10.19,23.16,Alta,19.62,0,normal,Recorrentes padrão
CLI_04350,Nordeste,Atacado,B2B,Grande,40.4,109.1,6,1850.0,11099.99,2.31,96.5,373.89,2243.34,3.427,5.94,51.59,27.48,Baixa,21.18,0,normal,Baixo volume instável
CLI_04351,Nordeste,Atacado,B2B,Médio,59.7,1372.3,20,11255.71,225114.16,1.36,95.36,182.43,3648.6,0.1329,2.78,17.09,10.13,Premium,11.49,0,normal,Estratégicos urbanos
CLI_04352,Sul,E-commerce,B2B,Pequeno,70.1,1711.9,13,10497.87,136472.33,1.84,90.55,232.45,3021.85,0.1358,1.51,16.52,12.01,Premium,15.08,0,normal,Estratégicos urbanos
CLI_04353,Norte,Indústria,Distribuidor,Pequeno,366.8,868.9,5,6489.86,32449.29,4.82,84.37,881.28,4406.4,1.0142,2.86,9.46,32.45,Média,28.44,0,normal,Longa distância alto custo
CLI_04354,Nordeste,Indústria,Marketplace,Médio,37.6,1445.7,22,10837.88,238433.26,1.43,97.3,189.18,4161.96,0.1309,1.51,10.75,13.5,Alta,8.95,0,normal,Estratégicos urbanos
CLI_04355,Sudeste,Atacado,Distribuidor,Pequeno,74.1,387.3,3,1949.32,5847.97,3.41,79.85,348.16,1044.48,0.8989,7.15,47.71,32.77,Baixa,35.85,0,normal,Baixo volume instável
CLI_04356,Norte,Serviços,Venda direta,Médio,338.7,1291.1,8,4330.17,34641.33,5.18,71.29,724.96,5799.68,0.5615,4.3,25.34,14.7,Média,39.6,0,normal,Longa distância alto custo
CLI_04357,Sul,Indústria,Marketplace,Pequeno,169.9,631.3,7,3241.01,22687.07,6.31,66.57,888.77,6221.39,1.4078,12.81,26.99,56.75,Média,55.4,0,normal,Críticos operacionais
CLI_04358,Nordeste,Indústria,B2B,Grande,104.1,524.7,12,3048.07,36576.78,1.96,91.33,305.36,3664.32,0.582,3.75,23.08,14.25,Média,17.47,0,normal,Recorrentes padrão
CLI_04359,Sul,Varejo,Distribuidor,Médio,121.1,1028.0,7,4347.92,30435.44,1.84,90.9,238.82,1671.74,0.2323,3.99,8.07,21.34,Média,16.33,0,normal,Recorrentes padrão
